ESREjdNr;Bygning_id;BYG_BOLIG_ARL_SAML;BYG_ARL_SAML;BYG_ANVEND_KODE;OPFOERELSE_AAR;ERHV_ARL_SAML;OMBYG_AAR;HeatSupply;ZipCode;LabelStatusCode;PropertyNumber;Wgs84Latitude;ValidFrom;SchemaVersion;ValidTo;EnergyLabelTypeUsage;SubmitterConsultantName;SubmitterCompanyIdentifier;LabelStatus;BuildingNumber;HasPdf;DEMOLink;MunicipalityNumber;EnergyLabelClassification;CityName;EntityIdentifier;Wgs84Longitude;HasXML;IsMixedUsage;SubmitterCompanyName;EnergyLabelSerialIdentifier;HouseNumber;IsHidden;StreetName;EnergyLabelTypeBasedOn;BBRUseCode;YearOfConstruction
144036;20a1d7ae-4cde-4046-a970-e27e9398807c;157;157;120;1976;0;1992;FuelOil;2640;1;144036;55.626093725276;2018-04-18;1.0.18;2028-04-18;SingleFamily;Janus Raff Tøttrup - factum2 as - 22157134;600068;VALID;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Flintebjergvej%204,%202640%20Hedehusene%20(311309061);169;D;Hedehusene;311309061;12.1884385391966;True;False;factum2 as;311309061;4;False;Flintebjergvej;CalculatedConsumption;120;1976
178496;20b61e63-928c-4547-acb7-0fb497878709;221;261;130;2002;0;0;NaturalGas;2640;3;178496;55.6591844144029;2008-03-15;1.0.15;2018-03-15;MultiFamily;Keen Nielsen;500051;EXPIRED;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Ved%20Gadek%C3%A6ret%201,%202640%20Hedehusene%20(200005254);169;C;Hedehusene;200005254;12.1795686978968;True;False;KEEN Miljø- & Energirådgivning ApS;200005254;1;False;Ved Gadekæret;CalculatedConsumption;130;2002
153698;20b836cc-0ea4-4632-b1eb-8edd002e524e;136;96;120;1979;0;0;DistrictHeat;2630;3;153698;55.6613793310247;2007-12-03;1.0.15;2017-12-03;SingleFamily;Ole Kistrup;500102;EXPIRED;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/H%C3%B8rsk%C3%A6tten%201A,%202630%20Taastrup%20(100058115);169;D1;Taastrup;100058115;12.3089866658114;True;False;OBH Ingeniørservice A/S;100058115;1A;False;Hørskætten;CalculatedConsumption;120;1979
186480;20c9371f-6b98-4291-80b6-934dd3da8263;130;130;131;2019;0;0;DistrictHeat;2640;1;186480;;2019-09-06;1.0.20;2029-09-06;SingleFamily;Allan E. Bojesen;600211;VALID;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Urtehaven%2039,%202640%20Hedehusene%20(311397020);169;A2020;Hedehusene;311397020;;True;False;John Klysner Consult ApS;311397020;39;False;Urtehaven;CalculatedConsumption;120;2019
183910;20e6c581-5c5b-43e7-b5e7-2803db680800;133;173;120;2007;0;0;DistrictHeat;2630;1;183910;;2020-02-13;1.0.20;2030-02-13;SingleFamily;Peter Malm;600242;VALID;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Lavendelvej%2037,%202630%20Taastrup%20(311422518);169;B;Taastrup;311422518;;True;False;Energihuset Danmark ApS;311422518;37;False;Lavendelvej;CalculatedConsumption;120;2007
126283;210d8684-204a-4d92-a7d0-15e696a81c19;0;130;210;1970;130;0;Briquettes;2630;1;126283;55.6836205914936;2010-07-26;1.0.15;2020-07-26;SingleFamily;Ole Theilmann Aabel;600001;VALID;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Kirkestien%2026,%202630%20Taastrup%20(100170783);169;G;Taastrup;100170783;12.2410528721787;True;False;OBH Ingeniørservice A/S;100170783;26;False;Kirkestien;CalculatedConsumption;120;1937
132518;211693ba-bb4a-43d4-9ef7-a1df123b9ddb;135;135;120;1971;0;0;NaturalGas;2630;1;132518;55.6827335644923;2017-06-13;1.0.18;2027-06-13;SingleFamily;Per Frandsen;600001;VALID;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Vintoften%2032,%202630%20Taastrup%20(311253601);169;E;Taastrup;311253601;12.2558741897022;True;False;OBH Ingeniørservice A/S;311253601;32;False;Vintoften;CalculatedConsumption;120;1971
159122;2162e34c-2153-49ef-9bef-a25ae35adca0;130;130;120;1985;0;0;NaturalGas;2640;1;159122;55.6418767453211;2019-08-24;1.0.19;2029-08-24;SingleFamily;Jan Holm Møller;600078;VALID;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Ildv%C3%A6nget%2019,%202640%20Hedehusene%20(311394751);169;C;Hedehusene;311394751;12.1934414659934;True;False;Botjek A/S;311394751;19;False;Ildvænget;CalculatedConsumption;120;1985
181063;217a1a27-0530-4928-97f0-14c6cc5d1836;120;120;120;2005;0;0;DistrictHeat;2630;1;181063;55.6487339093186;2018-10-16;1.0.19;2028-10-16;SingleFamily;Tonny Johansen;600164;VALID;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Lavendelvej%2050,%202630%20Taastrup%20(311341799);169;C;Taastrup;311341799;12.2493134129995;True;False;Energi- og Bygningsrådgivning A/S;311341799;50;False;Lavendelvej;CalculatedConsumption;120;2005
158134;217ada64-235a-4f4d-806e-e01a6a26fc20;0;438;440;1974;438;0;DistrictHeat;2630;1;158134;55.6424435369582;2015-10-08;1.0.17;2025-10-08;NonResidental;Jacob Wibroe;600109;VALID;1, 2;True;https://emoweb.dk/emodigital/emodigital.svc/PdfDocument/311138942;169;D;Taastrup;311138942;12.3130160370433;True;False;Danakon a/s;311138942;1;False;Trekanten H;CalculatedConsumption;440;1974
165122;21be4ef1-78a7-4fc6-a104-298388db6fe6;134;134;120;1991;0;0;NaturalGas;2640;1;165122;;2019-09-20;1.0.20;2029-09-20;SingleFamily;Tommy Horst Grenander;600078;VALID;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Stenalderen%2026,%202640%20Hedehusene%20(311399597);169;D;Hedehusene;311399597;;True;False;Botjek A/S;311399597;26;False;Stenalderen;CalculatedConsumption;120;1991
179328;21d0a094-b615-41e6-814d-1108053418ad;120;120;130;2004;0;0;DistrictHeat;2630;1;179328;55.6476949360264;2011-09-14;1.0.15;2021-09-14;SingleFamily;Morten Andersen;600001;VALID;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Potentilvej%2018,%202630%20Taastrup%20(100241394);169;C;Taastrup;100241394;12.2433923870447;True;False;OBH Ingeniørservice A/S;100241394;18;False;Potentilvej;CalculatedConsumption;130;2004
182930;21dcecb0-61a4-4675-b8f1-d6a8404e2a68;173;173;120;2006;0;0;DistrictHeat;2630;1;182930;55.6508745133823;2010-09-20;1.0.15;2020-09-20;SingleFamily;Karsten Larsen;600164;VALID;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Brunellevej%2013,%202630%20Taastrup%20(100182680);169;B;Taastrup;100182680;12.2445299806486;True;False;Energi- og Bygningsrådgivning A/S;100182680;13;False;Brunellevej;CalculatedConsumption;120;2006
148031;21e59866-4ff0-470c-a249-11531800a22d;136;136;120;1978;0;0;NaturalGas;2640;1;148031;55.650874207762;2018-10-01;1.0.19;2028-10-01;SingleFamily;Ole Aabel;600001;VALID;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Stenalderen%20110,%202640%20Hedehusene%20(311339031);169;F;Hedehusene;311339031;12.1883391406616;True;False;OBH Ingeniørservice A/S;311339031;110;False;Stenalderen;CalculatedConsumption;120;1978
101434;2226fcb3-a441-4ded-8a75-cb106611c813;1122;1122;130;1971;0;1988;DistrictHeat;2630;1;101434;55.6449266466377;2014-09-09;1.0.17;2024-09-09;SingleFamily;Mahmoud Shekari;600241;VALID;52, 53, 56;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Cirklen%20A%201,%202630%20Taastrup%20(311072523);169;C;Taastrup;311072523;12.3169460484686;True;False;dansk drift center ApS;311072523;1;False;Cirklen A;CalculatedConsumption;130;1971
159017;222af16b-2b3f-457d-a945-7fe71ccb7f1b;93;93;130;1985;0;0;NaturalGas;2640;1;159017;55.6451572496208;2016-08-07;1.0.18;2026-08-07;SingleFamily;Per Willaume Andersen;600445;VALID;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Flintev%C3%A6nget%2055,%202640%20Hedehusene%20(311193295);169;C;Hedehusene;311193295;12.1931363378349;True;False;Tegnestuen Bondetinget 18;311193295;55;False;Flintevænget;CalculatedConsumption;130;1985
164770;222d33f8-4648-4d94-8d04-d0fe95dc6d44;0;623;440;1991;623;0;DistrictHeat;2630;1;164770;55.6390772864092;2015-11-16;1.0.17;2025-11-16;NonResidental;Claus Matthiasen;600109;VALID;1;True;https://emoweb.dk/emodigital/emodigital.svc/PdfDocument/311145386;169;D;Taastrup;311145386;12.2713074219166;True;False;Danakon a/s;311145386;2;False;Gyvelhaven;CalculatedConsumption;440;1991
125430;223098e2-3456-472f-9ddd-dfbe2f7d7832;140;140;110;2018;0;0;Electricity;2630;1;125430;55.6909056179806;2018-11-10;1.0.19;2028-11-10;SingleFamily;Ole Lentz Hansen;600306;VALID;5;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/H%C3%B8holmvej%203,%202630%20Taastrup%20(311346129);169;A2015;Taastrup;311346129;12.2801901633533;True;False;Rådgivende Ingeniør Ole Lentz ApS;311346129;3;False;Høholmvej;CalculatedConsumption;110;2018
180288;22568875-dba4-43dd-a00a-14ca93536ee6;110;110;130;2004;0;0;NaturalGas;2640;3;180288;55.6400130312694;2007-10-12;1.0.15;2017-10-12;SingleFamily;Jørgen Vingaard;500162;EXPIRED;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Truelsvang%2044,%202640%20Hedehusene%20(100051084);169;B2;Hedehusene;100051084;12.1935440258948;True;False;Alm. Brand Fors. A/S - Byggeteknik;100051084;44;False;Truelsvang;CalculatedConsumption;130;2004
131821;2293245c-7eac-41f4-9e88-a96a6f966f07;0;1467;420;2005;1467;0;NaturalGas;2630;1;131821;55.6823104806155;2015-11-17;1.0.17;2025-11-17;NonResidental;Jacob Wibroe;600109;VALID;1, 2, 3, 5, 6, 7, 8, 11;True;https://emoweb.dk/emodigital/emodigital.svc/PdfDocument/311145686;169;C;Taastrup;311145686;12.2487736152594;True;False;Danakon a/s;311145686;10;False;Spangåvej;CalculatedConsumption;420;1922, 1942, 1979, 1982, 2005
126224;22b495af-7e32-49b4-9316-dc2c011d7956;171;171;120;1971;0;0;FuelGasOil;2630;1;126224;55.6833111200261;2015-04-22;1.0.17;2025-04-22;SingleFamily;Frank Scholkman;600164;VALID;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Kirkestien%2020,%202630%20Taastrup%20(311108209);169;D;Taastrup;311108209;12.24153648129;True;False;Energi- og Bygningsrådgivning A/S;311108209;20;False;Kirkestien;CalculatedConsumption;120;1971
159831;22db3059-a9b7-417c-bc0e-807e7674b8ec;0;7383;323;1986;7383;0;NaturalGas;2630;1;159831;55.662304299933;2013-09-16;1.0.16;2023-09-16;NonResidental;Lasse Hansen;600171;VALID;1, 2;True;https://emoweb.dk/emodigital/emodigital.svc/PdfDocument/311017449;169;C;Taastrup;311017449;12.3063608955715;True;False;Rambøll Danmark A/S (Aalborg);311017449;4A;False;Hørskætten;CalculatedConsumption;320;1986
185612;230af5eb-6b77-4653-ad3e-27a741909382;165;206;120;2017;0;0;Electricity;2640;1;185612;55.6148279837599;2017-05-04;1.0.18;2027-05-04;SingleFamily;Christian Smedegaard Sørensen;600016;VALID;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Magleh%C3%B8jtoften%204,%202640%20Hedehusene%20(311245323);169;A2015;Hedehusene;311245323;12.1870785990811;True;False;e-consult ApS;311245323;4;False;Maglehøjtoften;CalculatedConsumption;120;2017
178801;2319053b-9484-4fc6-845c-40113ab67d82;0;460;323;2004;460;0;DistrictHeat;2630;1;178801;55.6362919091953;2016-09-28;1.0.18;2026-09-28;NonResidental;Niels Hansen;600452;VALID;1, 2, 3, 4, 5, 6, 7, 9;True;https://emoweb.dk/emodigital/emodigital.svc/PdfDocument/311203368;169;C;Taastrup;311203368;12.2590906949512;True;False;NiH Energy ApS;311203368;2;False;Højager;CalculatedConsumption;310;2004, 2014
124205;23281097-550c-4103-922c-a6a5eaf9318b;160;100;120;1910;0;2016;NaturalGas;2630;1;124205;55.6631637918962;2011-04-19;1.0.15;2021-04-19;SingleFamily;Thomas Rievers ;600164;VALID;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Korsebjergengen%2021,%202630%20Taastrup%20(100218521);169;E;Taastrup;100218521;12.2567766871528;True;False;Energi- og Bygningsrådgivning A/S;100218521;21;False;Korsebjergengen;CalculatedConsumption;120;1910
126445;232d8473-a6b3-40ec-a0bc-c7022ebaf15c;151;171;120;1983;0;0;FuelGasOil;2630;1;126445;55.6839880981969;2010-07-12;1.0.15;2020-07-12;SingleFamily;Ark. Maa. Jørgen Kjær Hansen;500003;VALID;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Kirkestien%2042,%202630%20Taastrup%20(100168636);169;D;Taastrup;100168636;12.2370094024378;True;False;Botjek Taastrup, Arkitekt M.A.A. Jørgen Kjær Hansen;100168636;42;False;Kirkestien;CalculatedConsumption;120;1982
168504;23364c4c-3f76-4943-b2d0-9df5c8050200;0;557;440;1997;557;0;DistrictHeat;2630;3;168504;55.6373752013454;2009-09-07;1.0.15;2019-09-07;NonResidental;Anne Svendsen;600017;EXPIRED;3;True;https://emoweb.dk/emodigital/emodigital.svc/PdfDocument/200020052;169;D;Taastrup;200020052;12.2704024878685;True;False;Grontmij A/S;200020052;17;False;Vesterby Alle;CalculatedConsumption;440;1997
151644;23464b6e-f297-4409-a28e-24dc762c0c77;116;129;130;1978;0;0;DistrictHeat;2630;1;151644;55.6529644629295;2013-05-13;1.0.16;2023-05-13;SingleFamily;Edmund Steven Grut;600127;VALID;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Hallandsparken%2075,%202630%20Taastrup%20(310039394);169;D;Taastrup;310039394;12.2704310323527;True;False;Botjek Center Storkøbenhavn;310039394;75;False;Hallandsparken;CalculatedConsumption;130;1978
159165;236a50f2-7852-4fb9-ac7c-a9b1c8280773;197;122;120;1986;0;0;NaturalGas;2640;1;159165;55.6417489580108;2011-02-01;1.0.15;2021-02-01;SingleFamily;Finn Risum;500501;VALID;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Ildv%C3%A6nget%2011,%202640%20Hedehusene%20(100204351);169;B;Hedehusene;100204351;12.1938602574283;True;False;Ejby Arkitektkontor;100204351;11;False;Ildvænget;CalculatedConsumption;120;1986
162425;23766d23-64cc-41ee-b009-1d9ff6eed8c5;0;5014;321;1988;5014;0;DistrictHeat;2630;1;162425;55.6479009121633;2011-05-13;1.0.15;2021-05-13;NonResidental;Karsten Mehlsen;600199;VALID;1;True;https://emoweb.dk/emodigital/emodigital.svc/PdfDocument/200049094;169;E;Taastrup;200049094;12.2728545459237;True;False;FORCE Technology;200049094;1;False;Telegade;CalculatedConsumption;320;1988
128294;23858038-3644-41ef-9d74-a98dec92f629;142;142;120;1965;0;1976;FuelGasOil;2630;1;128294;55.6825980529352;2011-08-09;1.0.15;2021-08-09;SingleFamily;Ark. Maa. Jørgen Kjær Hansen;600128;VALID;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Mosekilen%2018A,%202630%20Taastrup%20(100236476);169;D;Taastrup;100236476;12.2606368784699;True;False;Botjek Taastrup, Arkitekt M.A.A. Jørgen Kjær Hansen;100236476;18A;False;Mosekilen;CalculatedConsumption;120;1965
151725;239fba07-eb68-4de7-b728-7ed6336f2106;116;116;130;1978;0;0;DistrictHeat;2630;1;151725;55.6529125858849;2011-04-28;1.0.15;2021-04-28;SingleFamily;Ark. Maa. Jørgen Kjær Hansen;600128;VALID;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Hallandsparken%2059,%202630%20Taastrup%20(100219924);169;A2;Taastrup;100219924;12.2696793475404;True;False;Botjek Taastrup, Arkitekt M.A.A. Jørgen Kjær Hansen;100219924;59;False;Hallandsparken;CalculatedConsumption;130;1978
166080;23a820c2-757a-4ec1-a6ed-02dbfcc1ebf3;139;96;120;1989;0;0;Electricity;2640;1;166080;55.6246586828769;2010-07-06;1.0.15;2020-07-06;SingleFamily;Tom Kjørnæs;600164;VALID;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Thorsager%204,%202640%20Hedehusene%20(100167445);169;E;Hedehusene;100167445;12.1934859464597;True;False;Energi- og Bygningsrådgivning A/S;100167445;4;False;Thorsager;CalculatedConsumption;120;1989
124167;23eeb14b-9a0f-43d0-a772-9fcd45e7d1d6;0;200;323;1982;200;0;NaturalGas;2630;1;124167;55.6695409328118;2015-01-14;1.0.17;2025-01-14;SingleFamily;Ark. Maa. Jørgen Kjær Hansen;600408;VALID;1, 2;True;https://emoweb.dk/emodigital/emodigital.svc/PdfDocument/311091053;169;D;Taastrup;311091053;12.2529481271984;True;False;Botjek Support Center;311091053;10;False;Bondehøjvej;CalculatedConsumption;120, 190;1973
133417;23ef4425-2a5c-4d2f-a7dd-2a21d2f8b851;7807;7933;140;1975;36;0;DistrictHeat;2630;1;133417;55.6545700577207;2011-09-09;1.0.15;2021-09-09;MultiFamily;Per Green;600234;VALID;1, 2;True;https://emoweb.dk/emodigital/emodigital.svc/PdfDocument/200052787;169;C;Taastrup;200052787;12.2715827306864;True;False;Torkil Laursen A/S;200052787;27;False;Hammeren ;CalculatedConsumption;140;1975
100446;240f47b2-1e7d-4a33-a5cd-f137481f7dc9;80;46;130;1951;0;0;DistrictHeat;2630;1;100446;55.647295731968;2014-07-04;1.0.17;2024-07-04;SingleFamily;Christian Strarup;600045;VALID;34, 35;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Stillidsvej%201,%202630%20Taastrup%20(311063423);169;D;Taastrup;311063423;12.3071300281417;True;False;Topdahl ApS;311063423;1;False;Stillidsvej;CalculatedConsumption;130;1949
152675;24563add-339a-4441-ac67-21abe061d4b2;116;129;130;1978;0;0;DistrictHeat;2630;3;152675;55.6527673471594;2009-07-13;1.0.15;2019-07-13;SingleFamily;Ole Kistrup;600001;EXPIRED;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Hallandsparken%20134,%202630%20Taastrup%20(100127423);169;D;Taastrup;100127423;12.2680453164339;True;False;OBH Ingeniørservice A/S;100127423;134;False;Hallandsparken;CalculatedConsumption;130;1978
155534;245d7f75-cf3a-4217-a627-b9bab8521276;108;108;130;1980;0;0;Electricity;2640;1;155534;55.6432639021847;2011-12-01;1.0.15;2021-12-01;SingleFamily;Lasse Poulsen;600126;VALID;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Fakkelv%C3%A6nget%209,%202640%20Hedehusene%20(100250640);169;F;Hedehusene;100250640;12.1940313436994;True;False;Botjek København;100250640;9;False;Fakkelvænget;CalculatedConsumption;130;1980
108420;246274cf-c5a7-4177-b51d-c03a25e5bd21;204;206;130;1974;0;0;DistrictHeat;2640;1;108420;55.6606898760669;2017-02-03;1.0.18;2027-02-03;SingleFamily;Ahmad Ratha;600199;VALID;17, 18, 19, 20, 21, 22, 23, 24, 25, 26;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Kuglens%20Kvarter%202,%202640%20Hedehusene%20(311226388);169;C;Hedehusene;311226388;12.1766373158747;True;False;FORCE Technology;311226388;2;False;Kuglens Kvarter;CalculatedConsumption;130;1974
125503;247bd09c-b6bb-4443-a841-cef99bc80ed4;0;106;217;1920;106;0;FuelGasOil;2640;1;125503;55.6700483227938;2011-11-07;1.0.15;2021-11-07;SingleFamily;Ark. Maa. Jørgen Kjær Hansen;600128;VALID;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/H%C3%B8jvangsvej%202,%202640%20Hedehusene%20(100248017);169;D;Hedehusene;100248017;12.2173564401689;True;False;Botjek Taastrup, Arkitekt M.A.A. Jørgen Kjær Hansen;100248017;2;False;Højvangsvej;CalculatedConsumption;110;1920
182310;248af9e2-de69-47a8-a325-cf62524c3a1d;116;116;130;2006;0;0;NaturalGas;2630;1;182310;55.6812525309907;2014-12-08;1.0.17;2024-12-08;SingleFamily;Claus Philip Christensen;600076;VALID;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Langageren%207,%202630%20Taastrup%20(311087098);169;C;Taastrup;311087098;12.2608589903247;True;False;Dansk Bygge og Energirådgivning;311087098;7;False;Langageren;CalculatedConsumption;130;2006
153191;249c9916-5186-47cd-b682-fdffb29feed5;189;189;120;1980;0;0;DistrictHeat;2630;1;153191;55.6484658649727;2018-11-27;1.0.19;2028-11-27;SingleFamily;Janus Raff Tøttrup - factum2 as - 22157134;600068;VALID;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Elme%20Alle%2030A,%202630%20Taastrup%20(311348932);169;D;Taastrup;311348932;12.3037467339047;True;False;Factum2 A/S;311348932;30A;False;Elme Alle;CalculatedConsumption;120;1980
130728;249ce3b6-9f79-4239-a6fb-034797426dce;151;151;120;1973;0;1975;NaturalGas;2630;1;130728;55.6817879929188;2012-09-06;1.0.15;2022-09-06;SingleFamily;Bo Toft Rasmussen;600001;VALID;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Stendiget%2040,%202630%20Taastrup%20(100279611);169;E;Taastrup;100279611;12.2358886538007;True;False;OBH Ingeniørservice A/S;100279611;40;False;Stendiget;CalculatedConsumption;120;1973
131090;24a801bd-8808-4733-8bd9-ddb7de4df727;146;173;120;1973;0;0;NaturalGas;2630;1;131090;55.6831910054283;2015-11-11;1.0.17;2025-11-11;SingleFamily;Morten Aagesen;600390;VALID;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Stendiget%2074,%202630%20Taastrup%20(311144647);169;D;Taastrup;311144647;12.2362114863824;True;False;Steenstrup & Schmidt ApS;311144647;74;False;Stendiget;CalculatedConsumption;120;1973
126801;24f69c73-5252-4e1b-a83a-907387617775;165;108;120;1950;0;0;WoodPellets;2630;1;126801;55.6796310674606;2016-09-13;1.0.18;2026-09-13;SingleFamily;Karsten Larsen;600164;VALID;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Landsbygaden%2011,%202630%20Taastrup%20(311200192);169;F;Taastrup;311200192;12.2572551409351;True;False;Energi- og Bygningsrådgivning A/S;311200192;11;False;Landsbygaden;CalculatedConsumption;120;1950
174474;25364314-2a0b-4619-b928-fcdcad4969b1;136;136;120;1998;0;0;DistrictHeat;2630;1;174474;55.6349426886519;2017-12-05;1.0.18;2027-12-05;SingleFamily;Christian Funch Jensen;600492;VALID;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Egekrattet%2014,%202630%20Taastrup%20(311287173);169;C;Taastrup;311287173;12.2793386632134;True;False;Botjek Center København Syd ApS;311287173;14;False;Egekrattet;CalculatedConsumption;120;1998
163081;253b53e5-3117-4368-8ab9-d95295ad8be9;463;463;130;1986;0;0;DistrictHeat;2630;1;163081;;2020-06-09;1.0.20;2030-06-09;SingleFamily;Michael Pedersen;600001;VALID;4;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Skagensgade%2012,%202630%20Taastrup%20(311442383);169;C;Taastrup;311442383;;True;False;OBH Ingeniørservice A/S;311442383;12;False;Skagensgade;CalculatedConsumption;130;1986
160368;25a1d00f-ac41-4c57-8de8-2de6eca9a694;321;321;130;1986;0;0;DistrictHeat;2630;1;160368;55.6410869244602;2014-06-04;1.0.17;2024-06-04;SingleFamily;Christian Strarup;600045;VALID;45, 46, 47, 48;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Cederlunden%201,%202630%20Taastrup%20(311057762);169;C;Taastrup;311057762;12.2781992618361;True;False;Topdahl ApS;311057762;1;False;Cederlunden;CalculatedConsumption;130;1986
151830;25bbd6f6-57b4-4bf8-bfbd-d9ec148a0013;116;116;130;1978;0;0;DistrictHeat;2630;1;151830;55.6535607686982;2014-06-25;1.0.17;2024-06-25;SingleFamily;Karsten Larsen;600164;VALID;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Hallandsparken%2039,%202630%20Taastrup%20(311061514);169;C;Taastrup;311061514;12.2703217747216;True;False;Energi- og Bygningsrådgivning A/S;311061514;39;False;Hallandsparken;CalculatedConsumption;130;1978
153256;25c4630d-e7ff-4f1d-b6a7-c54decd975c3;0;160;590;1981;160;0;DistrictHeat;2640;1;153256;55.6495857958977;2014-11-28;1.0.17;2024-11-28;NonResidental;Mads Madsen;600171;VALID;18;True;https://emoweb.dk/emodigital/emodigital.svc/PdfDocument/311085704;169;D;Hedehusene;311085704;12.2176960532543;True;False;Rambøll Danmark A/S (Aalborg);311085704;160;False;Charlotteager;CalculatedConsumption;320;1981
109842;25c7453a-bae8-4cf4-a22b-f9ff91b9212b;132;132;120;1974;0;0;NaturalGas;2640;1;109842;55.6461848406206;2013-10-24;1.0.16;2023-10-24;SingleFamily;Edmund Steven Grut;600420;VALID;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/M%C3%B8lleager%2064,%202640%20Hedehusene%20(311023732);169;E;Hedehusene;311023732;12.2253183248084;True;False;Botjek Center Storkøbenhavn;311023732;64;False;Mølleager;CalculatedConsumption;120;1974
125961;25e88e1d-9578-452e-8ee2-37889506cacf;0;85;216;1914;85;0;Wood;2640;1;125961;55.6889279466766;2014-11-26;1.0.17;2024-11-26;SingleFamily;Ark. Maa. Jørgen Kjær Hansen;600408;VALID;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Ingersvej%202,%202640%20Hedehusene%20(311085242);169;E;Hedehusene;311085242;12.218064541994;True;False;Botjek Support Center;311085242;2;False;Ingersvej;CalculatedConsumption;110;1914
166013;25ee79b0-a46c-4c15-a3fc-4d1e280cb3c7;0;12;232;1989;12;0;DistrictHeat;2630;1;166013;55.6507520588416;2014-09-23;1.0.17;2024-09-23;SingleFamily;Christian Strarup;600045;VALID;5, 6, 7, 8;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Bygaden%201A,%202630%20Taastrup%20(311074917);169;C;Taastrup;311074917;12.2653968481766;True;False;Topdahl ApS;311074917;1A;False;Bygaden;CalculatedConsumption;130;1989
180334;26118c21-f18d-41da-a9ac-40ebcd015019;111;111;130;2004;0;0;NaturalGas;2640;1;180334;55.6407673444111;2012-03-08;1.0.15;2022-03-08;SingleFamily;Lars Bentzen;600242;VALID;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Truelsvang%2028,%202640%20Hedehusene%20(100259791);169;B;Hedehusene;100259791;12.1939233714872;True;False;Energihuset Sjælland ApS;100259791;28;False;Truelsvang;CalculatedConsumption;130;2004
